family,seed,scope,collector,partition,regime,case,age,declared_case_count,episode_weighted_agreement,episode_weighted_centered_mse,episode_weighted_first_argmin_match,episode_weighted_raw_gap,episodes,nonquery_rows,supported_case_count,supported_cases,supported_episode_agreement,supported_episode_centered_mse,supported_episode_raw_gap,supported_episodes,weight_mass,zero_support_cases,zero_support_episode_ids
innovation_mse,275000001,postcorrection,all,regime,lambda3,,3,6,0.3753023034756781,0.0963993298778432,0.375200553373928,0.13562633989519352,18,2285,6,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":4,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""}]",0.5629534552135171,0.1445989948167648,0.20343950984279027,12,0.6666666666666666,[],"[""valid:lambda3:273000002:neural"",""valid:lambda3:273000002:analytic"",""valid:lambda3:273000003:analytic"",""valid:lambda3:273000003:neural"",""valid:lambda3:273000005:neural"",""valid:lambda3:273000005:analytic""]"
innovation_mse,275000001,postcorrection,all,regime,lambda4,,all,6,0.3576836888142423,0.10192239825980626,0.3525477753449955,0.11417491796963006,18,6834,6,"[{""case"":0,""regime"":""lambda4""},{""case"":1,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.5365255332213634,0.15288359738970939,0.1712623769544451,12,0.6666666666666666,[],"[""valid:lambda4:274000002:neural"",""valid:lambda4:274000002:analytic"",""valid:lambda4:274000003:analytic"",""valid:lambda4:274000003:neural"",""valid:lambda4:274000006:period4_hold"",""valid:lambda4:274000006:neural""]"
innovation_mse,275000001,postcorrection,all,regime,lambda4,,1,6,0.46894138318869505,0.09490264608841642,0.4540248182721301,0.05714889617886828,18,2281,6,"[{""case"":0,""regime"":""lambda4""},{""case"":1,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.7034120747830426,0.14235396913262463,0.08572334426830241,12,0.6666666666666666,[],"[""valid:lambda4:274000002:neural"",""valid:lambda4:274000002:analytic"",""valid:lambda4:274000003:analytic"",""valid:lambda4:274000003:neural"",""valid:lambda4:274000006:period4_hold"",""valid:lambda4:274000006:neural""]"
innovation_mse,275000001,postcorrection,all,regime,lambda4,,2,6,0.25608465608465614,0.1002359434848319,0.2558811558811559,0.14883032827586917,18,2278,6,"[{""case"":0,""regime"":""lambda4""},{""case"":1,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.38412698412698415,0.15035391522724786,0.22324549241380376,12,0.6666666666666666,[],"[""valid:lambda4:274000002:neural"",""valid:lambda4:274000002:analytic"",""valid:lambda4:274000003:analytic"",""valid:lambda4:274000003:neural"",""valid:lambda4:274000006:period4_hold"",""valid:lambda4:274000006:neural""]"
innovation_mse,275000001,postcorrection,all,regime,lambda4,,3,6,0.3178774928774929,0.09719404002398352,0.31767399267399266,0.10428071418670216,18,2275,5,"[{""case"":0,""regime"":""lambda4""},{""case"":1,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""}]",0.5201631701631702,0.15904479276651848,0.170641168669149,11,0.6111111111111112,"[{""case"":5,""regime"":""lambda4""}]","[""valid:lambda4:274000002:neural"",""valid:lambda4:274000002:analytic"",""valid:lambda4:274000003:analytic"",""valid:lambda4:274000003:neural"",""valid:lambda4:274000006:period4_hold"",""valid:lambda4:274000006:analytic"",""valid:lambda4:274000006:neural""]"
innovation_mse,275000001,postcorrection,all,case,lambda3,0,all,1,0.6084656084656085,0.13288355315093883,0.6084656084656085,0.12568685447582637,3,1650,1,"[{""case"":0,""regime"":""lambda3""}]",0.6084656084656085,0.13288355315093883,0.12568685447582637,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda3,0,1,1,0.8601953601953602,0.10535691814530407,0.8601953601953602,0.010238756190289508,3,550,1,"[{""case"":0,""regime"":""lambda3""}]",0.8601953601953602,0.10535691814530407,0.010238756190289508,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda3,0,2,1,0.4365079365079365,0.13706194756869305,0.4365079365079365,0.11433675685062805,3,550,1,"[{""case"":0,""regime"":""lambda3""}]",0.4365079365079365,0.13706194756869305,0.11433675685062805,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda3,0,3,1,0.5286935286935287,0.15623179373881937,0.5286935286935287,0.2524850503865616,3,550,1,"[{""case"":0,""regime"":""lambda3""}]",0.5286935286935287,0.15623179373881937,0.2524850503865616,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda3,1,all,1,0.5185185185185185,0.1020804158014696,0.5185185185185185,0.18871632328739874,3,13,1,"[{""case"":1,""regime"":""lambda3""}]",0.5185185185185185,0.1020804158014696,0.18871632328739874,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda3,1,1,1,0.8888888888888888,0.04781380280009747,0.8888888888888888,0.024719768100314673,3,5,1,"[{""case"":1,""regime"":""lambda3""}]",0.8888888888888888,0.04781380280009747,0.024719768100314673,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda3,1,2,1,0.2222222222222222,0.15296595469274937,0.2222222222222222,0.3281654781765408,3,5,1,"[{""case"":1,""regime"":""lambda3""}]",0.2222222222222222,0.15296595469274937,0.3281654781765408,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda3,1,3,1,0.1111111111111111,0.034116540638545224,0.1111111111111111,0.04918103747897678,3,3,1,"[{""case"":1,""regime"":""lambda3""}]",0.3333333333333333,0.10234962191563568,0.14754311243693033,1,0.3333333333333333,[],"[""valid:lambda3:273000002:neural"",""valid:lambda3:273000002:analytic""]"
innovation_mse,275000001,postcorrection,all,case,lambda3,2,all,1,0.16259666259666258,0.0468255999985717,0.16198616198616198,0.0046156276567806106,3,1638,1,"[{""case"":2,""regime"":""lambda3""}]",0.4877899877899878,0.1404767999957151,0.013846882970341833,1,0.3333333333333333,[],"[""valid:lambda3:273000003:analytic"",""valid:lambda3:273000003:neural""]"
innovation_mse,275000001,postcorrection,all,case,lambda3,2,1,1,0.25702075702075705,0.04740859668991799,0.25641025641025644,0.004128825533521044,3,546,1,"[{""case"":2,""regime"":""lambda3""}]",0.7710622710622711,0.14222579006975397,0.012386476600563133,1,0.3333333333333333,[],"[""valid:lambda3:273000003:analytic"",""valid:lambda3:273000003:neural""]"
innovation_mse,275000001,postcorrection,all,case,lambda3,2,2,1,0.06105006105006105,0.0469940895660301,0.06043956043956044,0.0007198575943235366,3,546,1,"[{""case"":2,""regime"":""lambda3""}]",0.18315018315018314,0.1409822686980903,0.00215957278297061,1,0.3333333333333333,[],"[""valid:lambda3:273000003:analytic"",""valid:lambda3:273000003:neural""]"
innovation_mse,275000001,postcorrection,all,case,lambda3,2,3,1,0.1697191697191697,0.046074113739767004,0.1691086691086691,0.008998199842497253,3,546,1,"[{""case"":2,""regime"":""lambda3""}]",0.5091575091575091,0.13822234121930102,0.026994599527491756,1,0.3333333333333333,[],"[""valid:lambda3:273000003:analytic"",""valid:lambda3:273000003:neural""]"
innovation_mse,275000001,postcorrection,all,case,lambda3,3,all,1,0.711547523920749,0.09299517776337408,0.711547523920749,0.08245095195257411,3,259,1,"[{""case"":3,""regime"":""lambda3""}]",0.711547523920749,0.09299517776337408,0.08245095195257411,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda3,3,1,1,0.7237967914438502,0.07891687453148745,0.7237967914438502,0.08275064878072756,3,87,1,"[{""case"":3,""regime"":""lambda3""}]",0.7237967914438502,0.07891687453148745,0.08275064878072756,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda3,3,2,1,0.7096194139537793,0.09504313860109488,0.7096194139537793,0.07356623906588493,3,86,1,"[{""case"":3,""regime"":""lambda3""}]",0.7096194139537793,0.09504313860109488,0.07356623906588493,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda3,3,3,1,0.700409669449917,0.10527149315795954,0.700409669449917,0.09092845216486205,3,86,1,"[{""case"":3,""regime"":""lambda3""}]",0.700409669449917,0.10527149315795954,0.09092845216486205,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda3,4,all,1,0.1857956857956858,0.02419791156117315,0.1857956857956858,0.006469822871185291,3,1638,1,"[{""case"":4,""regime"":""lambda3""}]",0.5573870573870574,0.07259373468351944,0.019409468613555872,1,0.3333333333333333,[],"[""valid:lambda3:273000005:neural"",""valid:lambda3:273000005:analytic""]"
innovation_mse,275000001,postcorrection,all,case,lambda3,4,1,1,0.22405372405372406,0.016119510734771064,0.22405372405372406,0.002411371622330103,3,546,1,"[{""case"":4,""regime"":""lambda3""}]",0.6721611721611722,0.04835853220431319,0.007234114866990309,1,0.3333333333333333,[],"[""valid:lambda3:273000005:neural"",""valid:lambda3:273000005:analytic""]"
innovation_mse,275000001,postcorrection,all,case,lambda3,4,2,1,0.0006105006105006105,0.03641939864290971,0.0006105006105006105,0.016984377588544573,3,546,1,"[{""case"":4,""regime"":""lambda3""}]",0.0018315018315018315,0.10925819592872912,0.05095313276563372,1,0.3333333333333333,[],"[""valid:lambda3:273000005:neural"",""valid:lambda3:273000005:analytic""]"
innovation_mse,275000001,postcorrection,all,case,lambda3,4,3,1,0.3327228327228327,0.02005482530583867,0.3327228327228327,1.3719402681194674e-05,3,546,1,"[{""case"":4,""regime"":""lambda3""}]",0.9981684981684982,0.060164475917516,4.115820804358402e-05,1,0.3333333333333333,[],"[""valid:lambda3:273000005:neural"",""valid:lambda3:273000005:analytic""]"
innovation_mse,275000001,postcorrection,all,case,lambda3,5,all,1,0.5795796795796796,0.12517954101047638,0.5791726791726791,0.21937540489450413,3,1664,1,"[{""case"":5,""regime"":""lambda3""}]",0.5795796795796796,0.12517954101047638,0.21937540489450413,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda3,5,1,1,0.8396214896214896,0.044699862632650654,0.8396214896214896,0.07037885937207493,3,555,1,"[{""case"":5,""regime"":""lambda3""}]",0.8396214896214896,0.044699862632650654,0.07037885937207493,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda3,5,2,1,0.4722832722832722,0.12898767947513223,0.471062271062271,0.20668128686655718,3,555,1,"[{""case"":5,""regime"":""lambda3""}]",0.4722832722832722,0.12898767947513223,0.20668128686655718,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda3,5,3,1,0.4091575091575092,0.2166472126861294,0.4091575091575092,0.4121515800955822,3,554,1,"[{""case"":5,""regime"":""lambda3""}]",0.4091575091575092,0.2166472126861294,0.4121515800955822,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda4,0,all,1,0.4531764531764532,0.15967942069144678,0.4301402301402302,0.09881009257902301,3,1675,1,"[{""case"":0,""regime"":""lambda4""}]",0.4531764531764532,0.15967942069144678,0.09881009257902301,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda4,0,1,1,0.5541514041514042,0.15626733248189525,0.4868742368742369,0.08618058413085193,3,559,1,"[{""case"":0,""regime"":""lambda4""}]",0.5541514041514042,0.15626733248189525,0.08618058413085193,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda4,0,2,1,0.2852258852258852,0.1560271824093398,0.284004884004884,0.0798958970513536,3,558,1,"[{""case"":0,""regime"":""lambda4""}]",0.2852258852258852,0.1560271824093398,0.0798958970513536,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda4,0,3,1,0.5125763125763125,0.16815384088730637,0.5119658119658119,0.13142537453526834,3,558,1,"[{""case"":0,""regime"":""lambda4""}]",0.5125763125763125,0.16815384088730637,0.13142537453526834,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda4,1,all,1,0.198005698005698,0.05305467222176364,0.198005698005698,0.0035448861791682914,3,1638,1,"[{""case"":1,""regime"":""lambda4""}]",0.594017094017094,0.15916401666529092,0.010634658537504874,1,0.3333333333333333,[],"[""valid:lambda4:274000002:neural"",""valid:lambda4:274000002:analytic""]"
innovation_mse,275000001,postcorrection,all,case,lambda4,1,1,1,0.32905982905982906,0.06051824917432661,0.32905982905982906,0.0005014270216554076,3,546,1,"[{""case"":1,""regime"":""lambda4""}]",0.9871794871794872,0.18155474752297984,0.0015042810649662228,1,0.3333333333333333,[],"[""valid:lambda4:274000002:neural"",""valid:lambda4:274000002:analytic""]"
innovation_mse,275000001,postcorrection,all,case,lambda4,1,2,1,0.05921855921855922,0.043044356839980376,0.05921855921855922,0.002885536105350406,3,546,1,"[{""case"":1,""regime"":""lambda4""}]",0.17765567765567766,0.12913307051994113,0.008656608316051218,1,0.3333333333333333,[],"[""valid:lambda4:274000002:neural"",""valid:lambda4:274000002:analytic""]"
innovation_mse,275000001,postcorrection,all,case,lambda4,1,3,1,0.20573870573870576,0.05560141065098393,0.20573870573870576,0.00724769541049906,3,546,1,"[{""case"":1,""regime"":""lambda4""}]",0.6172161172161172,0.1668042319529518,0.02174308623149718,1,0.3333333333333333,[],"[""valid:lambda4:274000002:neural"",""valid:lambda4:274000002:analytic""]"
innovation_mse,275000001,postcorrection,all,case,lambda4,2,all,1,0.20309320309320308,0.01836246657924737,0.20288970288970287,0.01975416443335316,3,1638,1,"[{""case"":2,""regime"":""lambda4""}]",0.6092796092796092,0.05508739973774211,0.059262493300059484,1,0.3333333333333333,[],"[""valid:lambda4:274000003:analytic"",""valid:lambda4:274000003:neural""]"
innovation_mse,275000001,postcorrection,all,case,lambda4,2,1,1,0.32173382173382176,0.01826914989092142,0.32173382173382176,0.0014732594309563457,3,546,1,"[{""case"":2,""regime"":""lambda4""}]",0.9652014652014652,0.054807449672764255,0.004419778292869037,1,0.3333333333333333,[],"[""valid:lambda4:274000003:analytic"",""valid:lambda4:274000003:neural""]"
innovation_mse,275000001,postcorrection,all,case,lambda4,2,2,1,0.11233211233211234,0.014784991482124676,0.11233211233211234,0.039058285318451486,3,546,1,"[{""case"":2,""regime"":""lambda4""}]",0.336996336996337,0.044354974446374026,0.11717485595535446,1,0.3333333333333333,[],"[""valid:lambda4:274000003:analytic"",""valid:lambda4:274000003:neural""]"
innovation_mse,275000001,postcorrection,all,case,lambda4,2,3,1,0.17521367521367523,0.022033258364696013,0.17460317460317462,0.018730948550651653,3,546,1,"[{""case"":2,""regime"":""lambda4""}]",0.5256410256410257,0.06609977509408804,0.05619284565195496,1,0.3333333333333333,[],"[""valid:lambda4:274000003:analytic"",""valid:lambda4:274000003:neural""]"
innovation_mse,275000001,postcorrection,all,case,lambda4,3,all,1,0.5155971479500892,0.1316662002884216,0.5080213903743316,0.26619734179031546,3,73,1,"[{""case"":3,""regime"":""lambda4""}]",0.5155971479500892,0.1316662002884216,0.26619734179031546,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda4,3,1,1,0.5777777777777778,0.09523619281870153,0.5555555555555555,0.20238562160068088,3,25,1,"[{""case"":3,""regime"":""lambda4""}]",0.5777777777777778,0.09523619281870153,0.20238562160068088,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda4,3,2,1,0.48888888888888893,0.12749933765758514,0.48888888888888893,0.22865609063042536,3,25,1,"[{""case"":3,""regime"":""lambda4""}]",0.48888888888888893,0.12749933765758514,0.22865609063042536,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda4,3,3,1,0.47380952380952374,0.17597547228644084,0.47380952380952374,0.3728302546909877,3,23,1,"[{""case"":3,""regime"":""lambda4""}]",0.47380952380952374,0.17597547228644084,0.3728302546909877,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda4,4,all,1,0.6095629639933438,0.16319749581222487,0.6095629639933438,0.09641228858299078,3,1808,1,"[{""case"":4,""regime"":""lambda4""}]",0.6095629639933438,0.16319749581222487,0.09641228858299078,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda4,4,1,1,0.6975921330760041,0.18487673189075327,0.6975921330760041,0.05235248488906511,3,604,1,"[{""case"":4,""regime"":""lambda4""}]",0.6975921330760041,0.18487673189075327,0.05235248488906511,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda4,4,2,1,0.5908424908424909,0.14315974486239527,0.5908424908424909,0.14182469204377487,3,602,1,"[{""case"":4,""regime"":""lambda4""}]",0.5908424908424909,0.14315974486239527,0.14182469204377487,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda4,4,3,1,0.5399267399267399,0.1614002579544739,0.5399267399267399,0.09545001193280621,3,602,1,"[{""case"":4,""regime"":""lambda4""}]",0.5399267399267399,0.1614002579544739,0.09545001193280621,3,1.0,[],[]
innovation_mse,275000001,postcorrection,all,case,lambda4,5,all,1,0.16666666666666666,0.08557413396573328,0.16666666666666666,0.2003307342529297,3,2,1,"[{""case"":5,""regime"":""lambda4""}]",0.5,0.25672240189719986,0.6009922027587891,1,0.3333333333333333,[],"[""valid:lambda4:274000006:period4_hold"",""valid:lambda4:274000006:neural""]"
innovation_mse,275000001,postcorrection,all,case,lambda4,5,1,1,0.3333333333333333,0.05424822027390045,0.3333333333333333,0.0,3,1,1,"[{""case"":5,""regime"":""lambda4""}]",1.0,0.16274466082170136,0.0,1,0.3333333333333333,[],"[""valid:lambda4:274000006:period4_hold"",""valid:lambda4:274000006:neural""]"
innovation_mse,275000001,postcorrection,all,case,lambda4,5,2,1,0.0,0.11690004765756612,0.0,0.4006614685058594,3,1,1,"[{""case"":5,""regime"":""lambda4""}]",0.0,0.35070014297269836,1.2019844055175781,1,0.3333333333333333,[],"[""valid:lambda4:274000006:period4_hold"",""valid:lambda4:274000006:neural""]"
innovation_mse,275000001,postcorrection,all,case,lambda4,5,3,1,0.0,0.0,0.0,0.0,3,0,0,[],,,,0,0.0,"[{""case"":5,""regime"":""lambda4""}]","[""valid:lambda4:274000006:period4_hold"",""valid:lambda4:274000006:analytic"",""valid:lambda4:274000006:neural""]"
innovation_mse,275000001,full,analytic,overall,,,all,12,0.7860206706796194,0.0807865849849345,0.6472801153558351,0.10968094084685513,12,280,12,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":4,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""},{""case"":0,""regime"":""lambda4""},{""case"":1,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.7860206706796194,0.0807865849849345,0.10968094084685513,12,1.0,[],[]
innovation_mse,275000001,full,analytic,overall,,,1,12,0.8702526844070961,0.055579174494628424,0.6290864262371615,0.03629032952593302,12,98,12,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":4,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""},{""case"":0,""regime"":""lambda4""},{""case"":1,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.8702526844070961,0.055579174494628424,0.03629032952593302,12,1.0,[],[]
innovation_mse,275000001,full,analytic,overall,,,2,12,0.5058889415981446,0.0778361882712021,0.5058889415981446,0.14073866372014962,12,93,9,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""},{""case"":0,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.6745185887975261,0.10378158436160281,0.18765155162686614,9,0.75,"[{""case"":4,""regime"":""lambda3""},{""case"":1,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""}]","[""valid:lambda3:273000005:analytic"",""valid:lambda4:274000002:analytic"",""valid:lambda4:274000003:analytic""]"
innovation_mse,275000001,full,analytic,overall,,,3,12,0.4599080223487244,0.09372463659809105,0.4599080223487244,0.1650113527775565,12,89,9,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""},{""case"":0,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.6132106964649658,0.12496618213078807,0.22001513703674197,9,0.75,"[{""case"":4,""regime"":""lambda3""},{""case"":1,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""}]","[""valid:lambda3:273000005:analytic"",""valid:lambda4:274000002:analytic"",""valid:lambda4:274000003:analytic""]"
innovation_mse,275000001,full,analytic,regime,lambda3,,all,6,0.8058356676003734,0.07191952646105518,0.6967942732648615,0.10442735584881162,6,134,6,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":4,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""}]",0.8058356676003734,0.07191952646105518,0.10442735584881162,6,1.0,[],[]
innovation_mse,275000001,full,analytic,regime,lambda3,,1,6,0.9225490196078431,0.03477823212705451,0.6120915032679739,0.0223394889457553,6,46,6,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":4,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""}]",0.9225490196078431,0.03477823212705451,0.0223394889457553,6,1.0,[],[]
innovation_mse,275000001,full,analytic,regime,lambda3,,2,6,0.523202614379085,0.0737884350048321,0.523202614379085,0.1478834502837237,6,45,5,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""}]",0.6278431372549019,0.08854612200579852,0.17746014034046848,5,0.8333333333333334,"[{""case"":4,""regime"":""lambda3""}]","[""valid:lambda3:273000005:analytic""]"
innovation_mse,275000001,full,analytic,regime,lambda3,,3,6,0.6503267973856209,0.09877927514949945,0.6503267973856209,0.14379250613692537,6,43,5,"[{""case"":0,""regime"":""lambda3""},{""case"":1,""regime"":""lambda3""},{""case"":2,""regime"":""lambda3""},{""case"":3,""regime"":""lambda3""},{""case"":5,""regime"":""lambda3""}]",0.7803921568627451,0.11853513017939935,0.17255100736431045,5,0.8333333333333334,"[{""case"":4,""regime"":""lambda3""}]","[""valid:lambda3:273000005:analytic""]"
innovation_mse,275000001,full,analytic,regime,lambda4,,all,6,0.7662056737588653,0.08965364350881384,0.5977659574468085,0.11493452584489862,6,146,6,"[{""case"":0,""regime"":""lambda4""},{""case"":1,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.7662056737588653,0.08965364350881384,0.11493452584489862,6,1.0,[],[]
innovation_mse,275000001,full,analytic,regime,lambda4,,1,6,0.8179563492063492,0.07638011686220234,0.6460813492063492,0.050241170106110754,6,52,6,"[{""case"":0,""regime"":""lambda4""},{""case"":1,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.8179563492063492,0.07638011686220234,0.050241170106110754,6,1.0,[],[]
innovation_mse,275000001,full,analytic,regime,lambda4,,2,6,0.4885752688172043,0.08188394153757213,0.4885752688172043,0.13359387715657553,6,48,4,"[{""case"":0,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.7328629032258065,0.12282591230635818,0.20039081573486328,4,0.6666666666666666,"[{""case"":1,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""}]","[""valid:lambda4:274000002:analytic"",""valid:lambda4:274000003:analytic""]"
innovation_mse,275000001,full,analytic,regime,lambda4,,3,6,0.26948924731182794,0.08866999804668263,0.26948924731182794,0.18623019941818755,6,46,4,"[{""case"":0,""regime"":""lambda4""},{""case"":3,""regime"":""lambda4""},{""case"":4,""regime"":""lambda4""},{""case"":5,""regime"":""lambda4""}]",0.40423387096774194,0.13300499707002394,0.27934529912728134,4,0.6666666666666666,"[{""case"":1,""regime"":""lambda4""},{""case"":2,""regime"":""lambda4""}]","[""valid:lambda4:274000002:analytic"",""valid:lambda4:274000003:analytic""]"
innovation_mse,275000001,full,analytic,case,lambda3,0,all,1,0.6666666666666666,0.07541508924255108,0.5555555555555556,0.19604863060845268,1,9,1,"[{""case"":0,""regime"":""lambda3""}]",0.6666666666666666,0.07541508924255108,0.19604863060845268,1,1.0,[],[]
innovation_mse,275000001,full,analytic,case,lambda3,0,1,1,1.0,0.03007238998352098,0.6666666666666666,0.0,1,3,1,"[{""case"":0,""regime"":""lambda3""}]",1.0,0.03007238998352098,0.0,1,1.0,[],[]
innovation_mse,275000001,full,analytic,case,lambda3,0,2,1,0.3333333333333333,0.07833144304771149,0.3333333333333333,0.33893680572509766,1,3,1,"[{""case"":0,""regime"":""lambda3""}]",0.3333333333333333,0.07833144304771149,0.33893680572509766,1,1.0,[],[]
innovation_mse,275000001,full,analytic,case,lambda3,0,3,1,0.6666666666666666,0.11784143469642079,0.6666666666666666,0.2492090861002604,1,3,1,"[{""case"":0,""regime"":""lambda3""}]",0.6666666666666666,0.11784143469642079,0.2492090861002604,1,1.0,[],[]
innovation_mse,275000001,full,analytic,case,lambda3,1,all,1,0.8,0.06470698026091667,0.6,0.09844961166381835,1,5,1,"[{""case"":1,""regime"":""lambda3""}]",0.8,0.06470698026091667,0.09844961166381835,1,1.0,[],[]
innovation_mse,275000001,full,analytic,case,lambda3,1,1,1,1.0,0.014365307232196756,0.5,0.0,1,2,1,"[{""case"":1,""regime"":""lambda3""}]",1.0,0.014365307232196756,0.0,1,1.0,[],[]
innovation_mse,275000001,full,analytic,case,lambda3,1,2,1,0.5,0.11607241423135406,0.5,0.2461240291595459,1,2,1,"[{""case"":1,""regime"":""lambda3""}]",0.5,0.11607241423135406,0.2461240291595459,1,1.0,[],[]
innovation_mse,275000001,full,analytic,case,lambda3,1,3,1,1.0,0.06265945837748177,1.0,0.0,1,1,1,"[{""case"":1,""regime"":""lambda3""}]",1.0,0.06265945837748177,0.0,1,1.0,[],[]
innovation_mse,275000001,full,analytic,case,lambda3,2,all,1,1.0,0.01008187651333022,0.6666666666666666,0.0,1,3,1,"[{""case"":2,""regime"":""lambda3""}]",1.0,0.01008187651333022,0.0,1,1.0,[],[]
innovation_mse,275000001,full,analytic,case,lambda3,2,1,1,1.0,0.006377466084131811,0.0,0.0,1,1,1,"[{""case"":2,""regime"":""lambda3""}]",1.0,0.006377466084131811,0.0,1,1.0,[],[]
innovation_mse,275000001,full,analytic,case,lambda3,2,2,1,1.0,0.010077951443861366,1.0,0.0,1,1,1,"[{""case"":2,""regime"":""lambda3""}]",1.0,0.010077951443861366,0.0,1,1.0,[],[]
